Date,Open,High,Low,Close,Adj Close,Volume
2024-01-29,19.520000,19.559999,19.290001,19.474001,18.228245,4438527
2024-01-30,19.598000,20.355000,19.406000,20.219999,18.926521,13766227
2024-01-31,20.264999,20.555000,20.195000,20.495001,19.183929,9144243
2024-02-01,20.365000,20.875000,20.330000,20.770000,19.441338,9356392
2024-02-02,20.950001,21.410000,20.905001,21.250000,19.890633,11183329
2024-02-05,21.340000,21.440001,20.834999,21.075001,19.726828,9651866
2024-02-06,21.184999,21.450001,21.115000,21.450001,20.077839,8926137
2024-02-07,21.520000,22.090000,21.510000,21.674999,20.288445,12047506
2024-02-08,21.895000,22.320000,21.830000,22.135000,20.719019,12290046
2024-02-09,22.299999,22.565001,22.160000,22.465000,21.027908,9318870
2024-02-12,22.500000,22.809999,22.450001,22.639999,21.191713,9176164
2024-02-13,22.700001,22.809999,22.360001,22.389999,20.957705,8037810
2024-02-14,22.400000,22.575001,22.305000,22.575001,21.130873,6464782
2024-02-15,22.799999,23.920000,22.660000,23.870001,22.343031,26185430
2024-02-16,24.299999,24.469999,23.754999,23.775000,22.254107,12409794
2024-02-19,23.725000,23.915001,23.600000,23.615000,22.104342,6918154
2024-02-20,23.705000,23.754999,23.290001,23.400000,21.903095,7143163
2024-02-21,23.549999,23.665001,23.410000,23.540001,22.034142,5523341
2024-02-22,23.940001,24.549999,23.709999,24.230000,22.680000,14623406
2024-02-23,24.195000,24.690001,24.195000,24.610001,23.035692,9394967
2024-02-26,24.645000,24.715000,24.065001,24.305000,22.750202,8443725
2024-02-27,24.120001,24.375000,24.084999,24.245001,22.694042,7049915
2024-02-28,24.059999,24.440001,23.889999,24.365000,22.806364,9600693
2024-02-29,24.350000,24.370001,24.125000,24.135000,22.591078,11063363
2024-03-01,24.455000,24.500000,24.260000,24.434999,22.871885,7631742
2024-03-04,24.389999,24.660000,24.254999,24.625000,23.049732,6389811
2024-03-05,24.475000,24.770000,24.340000,24.730000,23.148014,8072102
2024-03-06,24.809999,25.000000,24.770000,25.000000,23.400743,10037443
2024-03-07,24.754999,25.250000,24.709999,25.180000,23.569229,9368599
2024-03-08,25.139999,25.254999,25.055000,25.105000,23.499025,6583981
2024-03-11,24.775000,25.360001,24.760000,25.295000,23.676872,10537917
2024-03-12,25.330000,25.844999,25.110001,25.764999,24.116806,10493291
2024-03-13,25.809999,25.965000,25.410000,25.434999,23.807917,7650149
2024-03-14,25.475000,25.535000,25.184999,25.370001,23.747076,7737145
2024-03-15,25.500000,26.125000,25.500000,26.030001,24.364855,16946459
2024-03-18,26.180000,26.500000,26.129999,26.150000,24.477177,6669547
2024-03-19,26.165001,26.610001,26.129999,26.610001,24.907751,6869381
2024-03-20,26.610001,26.740000,26.480000,26.660000,24.954552,6765880
2024-03-21,26.990000,27.195000,26.885000,26.915001,25.193241,11374567
2024-03-22,26.799999,27.100000,26.799999,26.934999,25.211960,6318450
2024-03-25,26.930000,27.184999,26.850000,27.155001,25.417889,6499778
2024-03-26,27.190001,27.350000,26.350000,26.580000,24.879671,10367706
2024-03-27,26.559999,26.795000,26.480000,26.684999,24.977953,4620908
2024-03-28,26.745001,26.775000,26.250000,26.344999,24.659702,7440740
2024-04-02,26.299999,26.410000,25.415001,25.480000,23.850037,15323481
2024-04-03,25.480000,25.485001,24.625000,25.014999,23.414783,14198715
2024-04-04,25.059999,25.400000,24.860001,25.049999,23.447544,7012430
2024-04-05,24.500000,24.719999,24.344999,24.600000,23.026331,9693283
2024-04-08,24.584999,25.000000,24.549999,24.895000,23.302460,5674371
2024-04-09,24.809999,25.350000,24.674999,25.075001,23.470945,7146791
2024-04-10,25.340000,25.549999,24.920000,25.230000,23.616030,6806380
2024-04-11,25.040001,25.370001,24.905001,25.209999,23.597309,7008730
2024-04-12,25.360001,25.360001,24.240000,24.385000,22.825085,9377404
2024-04-15,24.674999,25.440001,24.639999,24.995001,23.396065,9469980
2024-04-16,24.420000,24.559999,24.045000,24.250000,22.698721,9118960
2024-04-17,24.320000,24.510000,24.195000,24.270000,22.717442,5664107
2024-04-18,24.360001,24.360001,24.080000,24.350000,22.792324,6855279
2024-04-19,23.990000,24.320000,23.745001,24.230000,22.680000,8589822
2024-04-22,23.080000,23.320000,22.575001,23.135000,23.135000,11791198
2024-04-23,23.165001,23.730000,23.105000,23.305000,23.305000,12197084
2024-04-24,23.485001,23.575001,23.219999,23.275000,23.275000,9249350
2024-04-25,23.295000,23.590000,22.764999,22.889999,22.889999,10823572
2024-04-26,23.190001,23.330000,23.045000,23.045000,23.045000,11608213
2024-04-29,23.285000,23.325001,22.924999,23.225000,23.225000,7255340
2024-04-30,22.889999,23.025000,20.840000,20.879999,20.879999,28459495
2024-05-02,20.850000,20.875000,19.902000,19.980000,19.980000,28799572
2024-05-03,20.200001,20.459999,19.988001,20.330000,20.330000,14105198
2024-05-06,20.445000,20.445000,20.084999,20.230000,20.230000,7443108
2024-05-07,20.340000,20.385000,20.125000,20.200001,20.200001,8726182
2024-05-08,20.219999,20.219999,19.648001,19.799999,19.799999,17242995
2024-05-09,19.924000,20.305000,19.903999,20.230000,20.230000,7991078
2024-05-10,20.209999,20.430000,20.080000,20.280001,20.280001,7140469
2024-05-13,20.395000,21.120001,20.325001,21.030001,21.030001,13203091
2024-05-14,21.145000,21.570000,21.040001,21.469999,21.469999,12997362
2024-05-15,21.535000,21.559999,21.219999,21.375000,21.375000,7642030
2024-05-16,21.245001,21.309999,20.910000,21.170000,21.170000,7724937
2024-05-17,21.070000,21.100000,20.725000,20.790001,20.790001,10343298
2024-05-20,20.855000,20.910000,20.635000,20.674999,20.674999,6315054
2024-05-21,20.549999,20.555000,20.360001,20.434999,20.434999,8584429
2024-05-22,20.320000,20.465000,20.045000,20.395000,20.395000,7883599
2024-05-23,20.500000,20.780001,20.330000,20.360001,20.360001,8797884
2024-05-24,20.250000,20.620001,20.205000,20.549999,20.549999,6501788
2024-05-27,20.660000,20.920000,20.590000,20.855000,20.855000,6556174
2024-05-28,20.955000,21.065001,20.510000,20.700001,20.700001,7835643
2024-05-29,20.700001,20.715000,20.150000,20.330000,20.330000,9064648
2024-05-30,20.150000,20.674999,20.150000,20.475000,20.475000,7302774
2024-05-31,20.495001,20.590000,20.165001,20.200001,20.200001,14042598
2024-06-03,20.545000,20.665001,20.135000,20.139999,20.139999,8382788
2024-06-04,20.010000,20.160000,19.822001,19.926001,19.926001,9379341
2024-06-05,20.020000,20.395000,19.974001,20.180000,20.180000,8736333
2024-06-06,20.350000,20.420000,20.174999,20.309999,20.309999,7638276
2024-06-07,20.340000,20.379999,19.968000,20.190001,20.190001,8264948
2024-06-10,19.812000,20.254999,19.691999,20.254999,20.254999,8603926
2024-06-11,20.285000,20.405001,19.910000,20.075001,20.075001,7425820
2024-06-12,20.084999,20.280001,19.768000,20.219999,20.219999,8116352
2024-06-13,20.205000,20.205000,19.538000,19.660000,19.660000,14714341
2024-06-14,19.577999,19.722000,18.556000,18.820000,18.820000,19993667
2024-06-17,18.972000,19.209999,18.822001,18.983999,18.983999,10226842
2024-06-18,19.209999,19.246000,18.948000,19.025999,19.025999,10027156
2024-06-19,19.016001,19.219999,18.940001,18.980000,18.980000,8975549
2024-06-20,18.950001,19.243999,18.938000,19.073999,19.073999,12095138
2024-06-21,18.959999,19.308001,18.888000,19.032000,19.032000,26619037
2024-06-24,19.104000,19.511999,19.082001,19.386000,19.386000,7772719
2024-06-25,19.313999,19.540001,19.240000,19.370001,19.370001,9466645
2024-06-26,19.268000,19.430000,19.129999,19.341999,19.341999,10363221
2024-06-27,19.172001,19.222000,18.474001,18.544001,18.544001,12919774
2024-06-28,18.622000,18.638000,18.209999,18.469999,18.469999,12109294
